candidate_id,job_id,role,candidate_skills,recruiter_skills,recruiter_priority_list,recruiter_skill_weights,experience_years
c106,j064,HR coordinator,linux|crm|accounting,crm|linux,crm|linux,"{""crm"": 5, ""linux"": 4}",0
c138,j049,UI/UX designer,crm|ml,embedded|figma|security|finance|ml|crm,security|embedded|finance|ml|figma|crm,"{""security"": 5, ""embedded"": 4, ""finance"": 3, ""ml"": 2, ""figma"": 1, ""crm"": 1}",3
c109,j166,product manager,communication|java|security|node|networking,java|networking,networking|java,"{""networking"": 5, ""java"": 4}",5
c005,j137,mobile developer,ux research|sales,embedded|figma|networking,figma|embedded|networking,"{""figma"": 5, ""embedded"": 4, ""networking"": 3}",11
c098,j014,marketing analyst,ops|figma|prototyping|git,ops|git,ops|git,"{""ops"": 5, ""git"": 4}",10
c197,j050,UI/UX designer,prototyping|docker|android|crm|sql|python,prototyping|crm|docker|embedded|python,embedded|python|prototyping|crm|docker,"{""embedded"": 5, ""python"": 4, ""prototyping"": 3, ""crm"": 2, ""docker"": 1}",7
c149,j094,data scientist,security|react|ios|networking|cloud,embedded|accounting|seo|ml|python,embedded|accounting|ml|seo|python,"{""embedded"": 5, ""accounting"": 4, ""ml"": 3, ""seo"": 2, ""python"": 1}",0
c155,j040,marketing analyst,firewall|networking,git|react|python,python|react|git,"{""python"": 5, ""react"": 4, ""git"": 3}",11
c084,j096,customer support,python|figma|seo|c|ops|sql|git|linux,figma|git|python,python|figma|git,"{""python"": 5, ""figma"": 4, ""git"": 3}",5
c081,j078,operations associate,sales|git,sales|ml|ops|git|crm,git|ml|sales|ops|crm,"{""git"": 5, ""ml"": 4, ""sales"": 3, ""ops"": 2, ""crm"": 1}",11
c115,j180,data analyst,communication|java|figma|sales|teamwork|embedded|excel,excel|figma|java|prototyping,java|excel|figma|prototyping,"{""java"": 5, ""excel"": 4, ""figma"": 3, ""prototyping"": 2}",4
c021,j045,embedded engineer,android|java,firewall|node|java|docker|android,java|firewall|android|docker|node,"{""java"": 5, ""firewall"": 4, ""android"": 3, ""docker"": 2, ""node"": 1}",7
c078,j161,mobile developer,crm|prototyping|support|python|seo|firewall|docker,accounting|seo,accounting|seo,"{""accounting"": 5, ""seo"": 4}",12
c047,j193,devops engineer,cloud|docker|networking|sql|support,finance|support,finance|support,"{""finance"": 5, ""support"": 4}",2
c181,j004,UI/UX designer,android|support,excel|accounting|android|node|figma|support,android|accounting|figma|support|node|excel,"{""android"": 5, ""accounting"": 4, ""figma"": 3, ""support"": 2, ""node"": 1, ""excel"": 1}",8
c189,j075,cybersecurity analyst,python|accounting|seo|networking,communication|finance|linux|security,linux|security|finance|communication,"{""linux"": 5, ""security"": 4, ""finance"": 3, ""communication"": 2}",0
c003,j034,UI/UX designer,accounting|support|cloud|communication|java|security|ux research,crm|figma|node|excel|python,node|figma|excel|crm|python,"{""node"": 5, ""figma"": 4, ""excel"": 3, ""crm"": 2, ""python"": 1}",1
c025,j189,financial analyst,networking|teamwork|docker|git,networking|docker|git,networking|docker|git,"{""networking"": 5, ""docker"": 4, ""git"": 3}",2
c163,j105,marketing analyst,node|seo|react|finance|git,node|seo,seo|node,"{""seo"": 5, ""node"": 4}",6
c072,j036,marketing analyst,firewall|figma|support|excel,ops|communication|crm|sql|seo,seo|sql|ops|communication|crm,"{""seo"": 5, ""sql"": 4, ""ops"": 3, ""communication"": 2, ""crm"": 1}",6
c101,j036,data analyst,networking|java,react|seo|embedded|docker|c,seo|docker|c|react|embedded,"{""seo"": 5, ""docker"": 4, ""c"": 3, ""react"": 2, ""embedded"": 1}",8
c042,j065,HR coordinator,ml|communication|node,excel|node|linux|react,linux|react|excel|node,"{""linux"": 5, ""react"": 4, ""excel"": 3, ""node"": 2}",9
c163,j173,customer support,networking|ml|figma|sql|crm,excel|ux research,ux research|excel,"{""ux research"": 5, ""excel"": 4}",0
c054,j137,cybersecurity analyst,java|react|c|crm|embedded|ux research|prototyping|accounting,embedded|java,embedded|java,"{""embedded"": 5, ""java"": 4}",7
c122,j145,devops engineer,cloud|node|ux research|marketing,android|marketing,android|marketing,"{""android"": 5, ""marketing"": 4}",4
c042,j180,HR coordinator,sql|react|embedded|communication|marketing|security,ml|networking|docker,docker|networking|ml,"{""docker"": 5, ""networking"": 4, ""ml"": 3}",3
c055,j174,operations associate,excel|firewall|docker|react|prototyping,react|prototyping|docker|firewall|excel,prototyping|firewall|docker|excel|react,"{""prototyping"": 5, ""firewall"": 4, ""docker"": 3, ""excel"": 2, ""react"": 1}",11
c192,j082,financial analyst,ml|security|teamwork|crm,excel|ml|security|teamwork,excel|teamwork|ml|security,"{""excel"": 5, ""teamwork"": 4, ""ml"": 3, ""security"": 2}",1
c137,j090,network engineer,ios|support|figma|security|excel,excel|ios|support,excel|ios|support,"{""excel"": 5, ""ios"": 4, ""support"": 3}",8
c098,j162,network engineer,figma|sales|ios,ios|teamwork|sales,teamwork|sales|ios,"{""teamwork"": 5, ""sales"": 4, ""ios"": 3}",0
c181,j132,embedded engineer,c|python|crm|ux research|node,prototyping|ios|firewall|finance,firewall|ios|finance|prototyping,"{""firewall"": 5, ""ios"": 4, ""finance"": 3, ""prototyping"": 2}",9
c094,j036,mobile developer,security|embedded|ios,networking|communication|node,networking|node|communication,"{""networking"": 5, ""node"": 4, ""communication"": 3}",2
c081,j043,product manager,c|security|java|ux research|ml|accounting,ux research|ml|git|java,ux research|java|git|ml,"{""ux research"": 5, ""java"": 4, ""git"": 3, ""ml"": 2}",6
c200,j186,UI/UX designer,prototyping|cloud|c|support|finance|embedded,accounting|seo|sales|firewall|marketing|node,node|marketing|sales|firewall|accounting|seo,"{""node"": 5, ""marketing"": 4, ""sales"": 3, ""firewall"": 2, ""accounting"": 1, ""seo"": 1}",12
c169,j161,software engineer,react|firewall|excel|linux|finance|teamwork,teamwork|react,react|teamwork,"{""react"": 5, ""teamwork"": 4}",12
c123,j143,product manager,react|communication|ios|networking|excel|crm|git|sql,embedded|firewall|figma|teamwork|accounting,figma|embedded|firewall|teamwork|accounting,"{""figma"": 5, ""embedded"": 4, ""firewall"": 3, ""teamwork"": 2, ""accounting"": 1}",3
c074,j108,operations associate,cloud|python|finance|accounting|docker|figma,figma|support|security|finance|cloud,finance|cloud|figma|security|support,"{""finance"": 5, ""cloud"": 4, ""figma"": 3, ""security"": 2, ""support"": 1}",0
c070,j158,operations associate,git|marketing|excel|networking|ios|cloud|crm|teamwork,teamwork|cloud,teamwork|cloud,"{""teamwork"": 5, ""cloud"": 4}",9
c042,j130,cybersecurity analyst,sales|c,sales|seo|excel|linux|c|docker,excel|sales|linux|c|docker|seo,"{""excel"": 5, ""sales"": 4, ""linux"": 3, ""c"": 2, ""docker"": 1, ""seo"": 1}",5
c155,j174,data analyst,ux research|accounting|ml,teamwork|ios,teamwork|ios,"{""teamwork"": 5, ""ios"": 4}",12
c149,j084,product manager,networking|figma|c,networking|c|seo|figma|ux research,seo|c|ux research|networking|figma,"{""seo"": 5, ""c"": 4, ""ux research"": 3, ""networking"": 2, ""figma"": 1}",4
c051,j079,product manager,sql|android|cloud|ops,android|cloud,android|cloud,"{""android"": 5, ""cloud"": 4}",5
c188,j133,cybersecurity analyst,communication|firewall,marketing|finance|seo|node|embedded,embedded|marketing|finance|node|seo,"{""embedded"": 5, ""marketing"": 4, ""finance"": 3, ""node"": 2, ""seo"": 1}",0
c193,j051,marketing analyst,ux research|finance|prototyping|docker|ops|cloud|communication|linux,teamwork|node|prototyping|support|ux research|ios,support|node|ux research|ios|prototyping|teamwork,"{""support"": 5, ""node"": 4, ""ux research"": 3, ""ios"": 2, ""prototyping"": 1, ""teamwork"": 1}",3
c074,j044,network engineer,seo|java|ios,sql|embedded|git|node|crm|teamwork,crm|sql|git|embedded|teamwork|node,"{""crm"": 5, ""sql"": 4, ""git"": 3, ""embedded"": 2, ""teamwork"": 1, ""node"": 1}",11
c089,j142,product manager,teamwork|ios|networking|docker|marketing|excel|git,marketing|ios,marketing|ios,"{""marketing"": 5, ""ios"": 4}",0
c155,j052,mobile developer,crm|prototyping|ops,marketing|crm|seo|prototyping|ops|android,android|ops|crm|seo|marketing|prototyping,"{""android"": 5, ""ops"": 4, ""crm"": 3, ""seo"": 2, ""marketing"": 1, ""prototyping"": 1}",11
c110,j122,product manager,figma|ios,networking|git,networking|git,"{""networking"": 5, ""git"": 4}",1
c031,j155,customer support,git|finance|node|seo|accounting|firewall,node|seo,node|seo,"{""node"": 5, ""seo"": 4}",8
c180,j106,UI/UX designer,accounting|c|seo|networking|sql|embedded|figma|python,python|c|accounting,python|accounting|c,"{""python"": 5, ""accounting"": 4, ""c"": 3}",11
c006,j017,data analyst,docker|marketing|c|react|accounting|firewall,marketing|c,marketing|c,"{""marketing"": 5, ""c"": 4}",6
c095,j067,cybersecurity analyst,seo|ios|react|crm|teamwork|java|marketing|python,excel|sales|node,sales|node|excel,"{""sales"": 5, ""node"": 4, ""excel"": 3}",9
c075,j094,data scientist,git|ml|security|firewall|sql|networking,react|git|firewall|sql,git|firewall|sql|react,"{""git"": 5, ""firewall"": 4, ""sql"": 3, ""react"": 2}",12
c186,j143,financial analyst,node|excel|prototyping|c|react|android|linux,prototyping|linux|embedded|git,linux|prototyping|embedded|git,"{""linux"": 5, ""prototyping"": 4, ""embedded"": 3, ""git"": 2}",3
c076,j075,cybersecurity analyst,networking|c|ios,c|marketing,c|marketing,"{""c"": 5, ""marketing"": 4}",12
c159,j148,customer support,excel|communication|sales|linux|teamwork|ml|ux research|embedded,ml|communication|embedded|excel|sales|accounting,sales|accounting|embedded|excel|ml|communication,"{""sales"": 5, ""accounting"": 4, ""embedded"": 3, ""excel"": 2, ""ml"": 1, ""communication"": 1}",10
c144,j114,financial analyst,communication|support|marketing|linux,cloud|finance|c|ops,ops|finance|c|cloud,"{""ops"": 5, ""finance"": 4, ""c"": 3, ""cloud"": 2}",0
c007,j104,marketing analyst,ios|node,docker|security|figma,docker|figma|security,"{""docker"": 5, ""figma"": 4, ""security"": 3}",1
c074,j053,software engineer,sql|excel|java|firewall|python|cloud|docker|ops,networking|java|cloud|ios|teamwork,teamwork|java|networking|ios|cloud,"{""teamwork"": 5, ""java"": 4, ""networking"": 3, ""ios"": 2, ""cloud"": 1}",6
c152,j006,financial analyst,git|finance|seo|ios|security,finance|security|git|embedded|seo,embedded|finance|seo|git|security,"{""embedded"": 5, ""finance"": 4, ""seo"": 3, ""git"": 2, ""security"": 1}",2
c168,j133,product manager,support|finance|react,finance|cloud|ops|marketing|support,cloud|support|ops|marketing|finance,"{""cloud"": 5, ""support"": 4, ""ops"": 3, ""marketing"": 2, ""finance"": 1}",6
c126,j047,UI/UX designer,git|android|java|firewall|teamwork|ios|sales|excel,git|sales,sales|git,"{""sales"": 5, ""git"": 4}",11
c055,j059,mobile developer,ux research|sales|docker|android|c|marketing|sql,sql|ios|python|ux research,sql|ios|ux research|python,"{""sql"": 5, ""ios"": 4, ""ux research"": 3, ""python"": 2}",11
c001,j146,data analyst,finance|ops|security|teamwork|sql|crm,security|excel|teamwork|crm|finance,teamwork|finance|crm|security|excel,"{""teamwork"": 5, ""finance"": 4, ""crm"": 3, ""security"": 2, ""excel"": 1}",3
c060,j179,data scientist,android|c|teamwork|accounting|security|cloud|marketing,ml|firewall|linux,ml|firewall|linux,"{""ml"": 5, ""firewall"": 4, ""linux"": 3}",1
c064,j066,network engineer,react|marketing|ux research|sales|embedded|c|support|android,embedded|marketing|android,embedded|android|marketing,"{""embedded"": 5, ""android"": 4, ""marketing"": 3}",6
c118,j180,operations associate,cloud|sales|excel|figma|ops|seo,figma|cloud|excel|networking,excel|networking|figma|cloud,"{""excel"": 5, ""networking"": 4, ""figma"": 3, ""cloud"": 2}",11
c038,j194,customer support,ux research|ml|sales|security|git|sql,git|c,git|c,"{""git"": 5, ""c"": 4}",7
c025,j108,product manager,git|teamwork|prototyping|c|embedded|node,support|firewall,support|firewall,"{""support"": 5, ""firewall"": 4}",9
c003,j160,network engineer,figma|sales|teamwork|ml|c,c|figma|networking|ml|sales|teamwork,ml|networking|figma|c|teamwork|sales,"{""ml"": 5, ""networking"": 4, ""figma"": 3, ""c"": 2, ""teamwork"": 1, ""sales"": 1}",5
c181,j148,customer support,embedded|java|prototyping|communication,git|support|finance|linux|seo,git|linux|support|finance|seo,"{""git"": 5, ""linux"": 4, ""support"": 3, ""finance"": 2, ""seo"": 1}",5
c029,j080,mobile developer,python|finance,prototyping|python,prototyping|python,"{""prototyping"": 5, ""python"": 4}",8
c042,j053,software engineer,embedded|python,support|finance|ops|teamwork|ux research,ops|teamwork|ux research|support|finance,"{""ops"": 5, ""teamwork"": 4, ""ux research"": 3, ""support"": 2, ""finance"": 1}",2
c189,j076,marketing analyst,ops|communication|java|ux research,communication|android|cloud|git,cloud|communication|android|git,"{""cloud"": 5, ""communication"": 4, ""android"": 3, ""git"": 2}",7
c025,j042,devops engineer,figma|support|marketing|embedded,support|git,git|support,"{""git"": 5, ""support"": 4}",8
c168,j025,mobile developer,linux|cloud|communication|teamwork|finance,git|cloud|finance|teamwork|linux,teamwork|cloud|finance|git|linux,"{""teamwork"": 5, ""cloud"": 4, ""finance"": 3, ""git"": 2, ""linux"": 1}",12
c101,j090,marketing analyst,java|prototyping|embedded,security|ml|accounting|excel|crm|ios,ios|crm|accounting|excel|security|ml,"{""ios"": 5, ""crm"": 4, ""accounting"": 3, ""excel"": 2, ""security"": 1, ""ml"": 1}",4
c171,j062,HR coordinator,ux research|sql|git|communication|node|android,node|networking|android|communication,android|node|networking|communication,"{""android"": 5, ""node"": 4, ""networking"": 3, ""communication"": 2}",2
c150,j015,HR coordinator,python|embedded|cloud|docker|sales,excel|embedded,embedded|excel,"{""embedded"": 5, ""excel"": 4}",9
c085,j070,marketing analyst,networking|docker,communication|support|prototyping|docker|networking|crm,networking|support|prototyping|communication|crm|docker,"{""networking"": 5, ""support"": 4, ""prototyping"": 3, ""communication"": 2, ""crm"": 1, ""docker"": 1}",12
c038,j004,cybersecurity analyst,ux research|ios|python|sales|cloud,ops|cloud|ux research|python,ux research|ops|cloud|python,"{""ux research"": 5, ""ops"": 4, ""cloud"": 3, ""python"": 2}",9
c140,j167,network engineer,ml|git|marketing,java|security|ops,security|java|ops,"{""security"": 5, ""java"": 4, ""ops"": 3}",3
c010,j112,operations associate,react|linux|ux research|communication|android,react|linux|communication|crm|ux research|android,android|ux research|react|crm|linux|communication,"{""android"": 5, ""ux research"": 4, ""react"": 3, ""crm"": 2, ""linux"": 1, ""communication"": 1}",9
c197,j166,operations associate,prototyping|react|c|networking|security,sales|ops|seo,ops|seo|sales,"{""ops"": 5, ""seo"": 4, ""sales"": 3}",3
c053,j190,software engineer,seo|ml|cloud|sales|docker,python|docker|cloud|sales,python|sales|docker|cloud,"{""python"": 5, ""sales"": 4, ""docker"": 3, ""cloud"": 2}",7
c123,j086,customer support,linux|ops,linux|ops,ops|linux,"{""ops"": 5, ""linux"": 4}",9
c160,j139,marketing analyst,ux research|docker|teamwork|git|support,git|support|docker|ux research|teamwork|finance,git|support|teamwork|finance|ux research|docker,"{""git"": 5, ""support"": 4, ""teamwork"": 3, ""finance"": 2, ""ux research"": 1, ""docker"": 1}",10
c163,j178,product manager,c|ml|support|python|react|security|git|sql,react|security,react|security,"{""react"": 5, ""security"": 4}",5
c157,j029,mobile developer,security|linux|react|ios,ml|c|java,java|ml|c,"{""java"": 5, ""ml"": 4, ""c"": 3}",6
c073,j005,embedded engineer,react|ux research|crm|sql,crm|networking|sql|ux research|java|react,sql|networking|java|ux research|crm|react,"{""sql"": 5, ""networking"": 4, ""java"": 3, ""ux research"": 2, ""crm"": 1, ""react"": 1}",2
c032,j187,network engineer,react|support|sql|ml|communication|networking,sql|networking,sql|networking,"{""sql"": 5, ""networking"": 4}",4
c006,j037,product manager,accounting|python|linux,prototyping|docker|support,docker|support|prototyping,"{""docker"": 5, ""support"": 4, ""prototyping"": 3}",6
c076,j021,devops engineer,finance|figma,marketing|finance|c|figma,marketing|c|finance|figma,"{""marketing"": 5, ""c"": 4, ""finance"": 3, ""figma"": 2}",6
c004,j146,HR coordinator,networking|security|node|sales|teamwork,python|sales|security|communication,python|communication|sales|security,"{""python"": 5, ""communication"": 4, ""sales"": 3, ""security"": 2}",1
c155,j142,embedded engineer,embedded|accounting|node|sql,communication|prototyping|marketing,marketing|prototyping|communication,"{""marketing"": 5, ""prototyping"": 4, ""communication"": 3}",7
c003,j053,operations associate,ios|figma|cloud|android|finance,c|sql,sql|c,"{""sql"": 5, ""c"": 4}",11
c160,j182,network engineer,cloud|docker|ux research|teamwork|communication,teamwork|finance|docker|communication|ux research|cloud,docker|finance|teamwork|cloud|ux research|communication,"{""docker"": 5, ""finance"": 4, ""teamwork"": 3, ""cloud"": 2, ""ux research"": 1, ""communication"": 1}",12
